car_brand,car_model,mileage_km,engine_size_cc,transmission,fuel_type,steering_type,drive_train,no_of_seats,no_of_doors,body_type,Power Steering,Air Conditioner,Navigation,Air Bag,Anti-Lock Brake System,Fog Lights,Power Windows,Alloy Wheels,year,price(Ksh)
AUDI,Q5,28000.0,1968.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,6700627.0
TOYOTA,HARRIER HYBRID G,1000.0,2500.0,Automatic Transmission,Hybrid,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2023,5858789.0
TOYOTA,"COROLLA AXIO 1,5X",149000.0,1490.0,Automatic Transmission,Petrol,RHD,4WD,5 Seats,4 Doors,sedan,1,1,1,1,1,0,1,0,2018,953172.0
NISSAN,LEAF G,8000.0,900.0,Automatic Transmission,Electric/Other,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,3026125.0
MERCEDES,E CLASS,37000.0,1991.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4517596.0
TOYOTA,AQUA,45000.0,1500.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,3365466.0
TOYOTA,CROWN CROSSOVER,1000.0,2500.0,Automatic Transmission,Hybrid,RHD,4WD,8 Seats,4 Doors,suv,0,1,0,1,0,0,0,1,2023,6342441.0
FORD,MUSTANG,38000.0,4300.0,Automatic Transmission,Petrol,LHD,2WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2018,5295748.0
MERCEDES,A CLASS,8000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,5462445.0
KIA,MOHAVE,32000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,5700189.0
MERCEDES,E CLASS,18000.0,1991.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,7497554.0
MERCEDES,CLS CLASS,76000.0,2925.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,6139401.0
MERCEDES,E CLASS,55000.0,1950.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,4842805.0
TOYOTA,HARRIER Z,23000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021,5184659.0
MERCEDES,E CLASS,70000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5925055.0
TOYOTA,VITZ,24000.0,1000.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2018,2696205.0
HYUNDAI,PALISADE,7000.0,2199.0,Automatic Transmission,Diesel,LHD,2WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,6151336.0
MERCEDES,C CLASS,27000.0,2996.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,6019588.0
TOYOTA,PRIUS,1000.0,1980.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2023,4991198.0
TOYOTA,PRIUS,5000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,3094276.0
NISSAN,CUBE 15X V SELECTION MY CUBE,112000.0,1490.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,1,1,1,2017,580539.0
TOYOTA,PRIUS,12000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2021,3606508.0
HYUNDAI,GRANDEUR,8000.0,1598.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,6132649.0
MERCEDES,CLS CLASS,35000.0,2999.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,9603483.0
TOYOTA,PRIUS,26000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2020,2594763.0
TOYOTA,CAMRY X,52000.0,2500.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4543977.0
KIA,K8,18000.0,1598.0,Automatic Transmission,Hybrid,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,5616020.0
TOYOTA,PRIUS PHV,34000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,3565366.0
MERCEDES,S CLASS,101000.0,2925.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,7977124.0
NISSAN,NOTE X,18000.0,1200.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2021,2975404.0
TOYOTA,VITZ F SAFETY EDITION III,89000.0,990.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,1,1,0,2019,1067332.0
PORSCHE,911,16000.0,3000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2020,12155848.999999987
HONDA,CIVIC,72000.0,1500.0,Manual Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,2721643.0
TOYOTA,AQUA X,14000.0,1500.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2021,2980115.0
BMW,5 SERIES,62000.0,1995.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4991512.0
TOYOTA,PRIUS,87000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,2447155.0
BMW,5 SERIES,15000.0,1998.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5846069.0
KIA,STINGER,43000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,4782191.0
TOYOTA,RAV4,39000.0,2487.0,Automatic Transmission,Hybrid,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,6292663.0
TOYOTA,YARIS,16000.0,1600.0,Manual Transmission,Petrol,RHD,4WD,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2020,5822672.0
BMW,M4,35000.0,3000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2017,8315404.0
BMW,7 SERIES,87000.0,4300.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,7309432.0
MERCEDES,S CLASS,134000.0,3982.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,10574871.0
KIA,K9,31000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,6678328.0
TOYOTA,PRIUS S,27000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016,3075275.0
MERCEDES,E CLASS,50000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,6384054.0
MERCEDES,E CLASS,71000.0,1950.0,Automatic Transmission,Diesel,LHD,2WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2018,5234697.0
TOYOTA,86,7000.0,2400.0,Manual Transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,1,2022,4158172.0
MERCEDES,E CLASS,39000.0,1991.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5560432.0
BMW,3 SERIES,98000.0,1998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4654997.0
NISSAN,AURA,9000.0,1200.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2023,3022984.0
TOYOTA,PRIUS 1.8 A,35000.0,1800.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2017,2312423.0
TOYOTA,86,9000.0,2400.0,Manual Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,0,0,0,0,0,1,1,2022,4305163.0
KIA,K8,84000.0,1598.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4883891.0
MASERATI,LEVANTE,5000.0,2970.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,12155848.999999987
TOYOTA,86,7000.0,2400.0,Manual Transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,0,2022,4246773.0
TOYOTA,PRIUS Z,1000.0,2000.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,5554151.0
MAZDA,CX5 25S PROACTIVE,100000.0,2480.0,Automatic Transmission,Petrol,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,1,0,1,1,2015,1289373.0
TOYOTA,86 RZ,1000.0,2400.0,Manual Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2023,4241920.0
KIA,K9 THE K9(RJ),114000.0,4300.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,0,0,0,0,0,0,0,0,2020,4883891.0
TOYOTA,PRIUS,61000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2019,2399575.0
MASERATI,QUATTROPORTE,6000.0,3000.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,12155848.999999987
MERCEDES,GLE CLASS,52000.0,2999.0,Automatic Transmission,Hybrid,LHD,4WD,4 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2021,12155848.999999987
HYUNDAI,PALISADE,25000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,5982843.0
MERCEDES,C CLASS,13000.0,1991.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5333366.0
GENESIS,GV80,40000.0,2996.0,Automatic Transmission,Diesel,LHD,2WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,7266563.0
SUZUKI,ALTO LAPIN X,1000.0,900.0,Automatic Transmission,Petrol,RHD,4WD,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2023,2407583.0
MERCEDES,S CLASS,12000.0,3982.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,12155848.999999987
BMW,X3,97000.0,1995.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019,5418163.0
TOYOTA,PRIUS A,39000.0,1800.0,Automatic Transmission,Petrol,RHD,4WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,0,2018,2781786.0
TOYOTA,LAND CRUISER PRADO,13000.0,2700.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2023,5505000.0
GENESIS,GV80,54000.0,2497.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,7469446.0
BMW,X6,80000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2016,5628583.0
HYUNDAI,GRANDEUR,14000.0,3470.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,6442626.0
KIA,K8,30000.0,1598.0,Automatic Transmission,Hybrid,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,5616020.0
MERCEDES,C CLASS,47000.0,1950.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4510843.0
CADILLAC,XT5,1000.0,3640.0,Manual Transmission,Petrol,LHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2023,6777414.0
NISSAN,XTRAIL 20XTT EMERGENCY BRAKE PKG,103000.0,1990.0,Automatic Transmission,Petrol,RHD,2WD,7 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2017,1371971.0
BMW,5 SERIES,50000.0,1998.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,6674089.0
KIA,K5,4000.0,1999.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,4691899.0
TOYOTA,PRIUS 1.8S,26000.0,1800.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,2510595.0
MASERATI,GHIBLI,19000.0,3000.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,4329788.0
TOYOTA,VITZ,29000.0,1300.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2018,4883891.0
MAZDA,MAZDA3 FASTBACK,11000.0,1800.0,Automatic Transmission,Diesel,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2781786.0
TOYOTA,86,11000.0,2400.0,Manual Transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,0,2023,4128116.0
AUDI,TT COUPE 2.0TFSI,75000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,coupe,1,1,0,1,0,0,1,1,2016,2646621.0
HYUNDAI,GRANDEUR,13000.0,1598.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,5814035.0
BMW,5 SERIES,37000.0,1998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,5219991.0
MERCEDES,A CLASS,87000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2017,3094433.0
TOYOTA,SUPRA,34000.0,3000.0,Automatic Transmission,Petrol,RHD,2WD,2 Seats,3 Doors,coupe,0,1,0,1,0,0,0,1,2020,7099089.0
MERCEDES,GLA CLASS,42000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,5312324.0
AUDI,Q7,35000.0,2967.0,Automatic Transmission,Hybrid,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,8849111.0
BMW,5 SERIES,31000.0,1998.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,4875310.0
NISSAN,NOTE X,18000.0,1200.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2021,3024554.0
NISSAN,GT-R,26000.0,3800.0,Automatic Transmission,Petrol,RHD,4WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2016,12155848.999999987
HYUNDAI,PALISADE,49000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,5674750.0
KIA,K8,15000.0,2497.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4464048.0
DAIHATSU,MIRA ES X SAIII,51000.0,900.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2019,2309283.0
MERCEDES,A CLASS,29000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2021,6212420.0
TOYOTA,AQUA S,4000.0,1500.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2020,2512165.0
TOYOTA,PASSO X L PKG,92000.0,990.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,0,1,1,2015,545522.0
SUZUKI,SWIFT SPORT,1000.0,1400.0,Manual Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,3187866.0
KIA,K5,10000.0,1598.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,4399823.0
HYUNDAI,VELOSTER,75000.0,1998.0,Automatic Transmission,Petrol,LHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2020,2742843.0
LEXUS,ES,8000.0,2487.0,Automatic Transmission,Hybrid,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4883891.0
BMW,1 SERIES,12000.0,1500.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,0,0,0,0,0,1,0,2019,3121285.0
MAZDA,CX-60,9000.0,3300.0,Automatic Transmission,Hybrid,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2023,5942015.0
MINI,MINI,32000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2018,4883891.0
TOYOTA,CAMRY,29000.0,2500.0,Automatic Transmission,Hybrid,RHD,Other,4 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4773869.0
MERCEDES,E CLASS,90000.0,1991.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4419295.0
MAZDA,DEMIO XD TOURING,144000.0,1490.0,Automatic Transmission,Diesel,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,1,1,1,2015,591532.0
BMW,5 SERIES,102000.0,1998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5115095.0
TOYOTA,HIGHLANDER XLE 3.5L V6 FULL OPTION,66000.0,900.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,0,2020,6183841.0
MAZDA,MAZDA3 FASTBACK,19000.0,1800.0,Automatic Transmission,Diesel,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2020,2694634.0
TOYOTA,PRIUS PHV,11000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,4 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2018,3800126.0
FORD,EXPLORER,43000.0,2261.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,5645856.0
NISSAN,FAIRLADY Z,10000.0,3700.0,Manual Transmission,Petrol,RHD,Other,4 Seats,3 Doors,coupe,1,1,0,1,0,0,1,1,2019,6839232.0
PEUGEOT,208,18000.0,1200.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,2529753.0
MERCEDES,CLA CLASS,49000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,7482479.0
MERCEDES,A CLASS,80000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2015,3094433.0
LEXUS,ES,98000.0,2487.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5223288.0
CHRYSLER,JEEP JEEP WRANGLER UNLIMITED,18000.0,3600.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,0,0,1,0,0,1,0,2021,6529307.0
BMW,5 SERIES,42000.0,1998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5344673.0
TOYOTA,LAND CRUISER PRADO,1000.0,2700.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2023,6409964.0
TOYOTA,LAND CRUISER,10000.0,3300.0,Automatic Transmission,Diesel,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021,12155848.999999987
BMW,5 SERIES,91000.0,1995.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5464801.0
AUDI,A6,10000.0,1984.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5370740.0
FORD,EXPLORER,54000.0,2261.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,5644757.0
TOYOTA,PRIUS,43000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2017,2317134.0
BMW,X4,35000.0,1998.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,7230289.0
HYUNDAI,GRANDEUR,40000.0,3342.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,4597210.0
NISSAN,NOTE,29000.0,1200.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2999115.0
SUBARU,BRZ,24000.0,2000.0,Automatic Transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,0,2017,2338394.0
VOLKSWAGEN,THE BEETLE,6000.0,1200.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,0,2018,4883891.0
HONDA,VEZEL S,122000.0,1490.0,Automatic Transmission,Petrol,RHD,2WD,8 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2015,1598722.0
MERCEDES,CLS CLASS,97000.0,2999.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,4883891.0
NISSAN,AURA,2000.0,1200.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,3513075.0
TOYOTA,PRIUS,45000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,3349606.0
BMW,X6,47000.0,4300.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,11720719.0
TOYOTA,RAV4 PHV G Z,29000.0,2500.0,Automatic Transmission,Hybrid,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,5487570.0
ALFA,ROMEO GIULIA,3000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,5959288.0
SUBARU,WRX STI,16000.0,2000.0,Manual Transmission,Petrol,RHD,4WD,5 Seats,4 Doors,sedan,0,1,0,1,0,0,0,0,2017,5078350.0
SUZUKI,SWIFT,25000.0,1200.0,Manual Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,3086424.0
SUZUKI,SWIFT,49000.0,1200.0,Automatic Transmission,Hybrid,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,2256835.0
BMW,7 SERIES,26000.0,2998.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,9851905.0
BMW,X4 XDRIVE 20D M SPORT RHD,20000.0,2000.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2020,5630310.0
MERCEDES,A CLASS,57000.0,1330.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,2851664.0
KIA,K8,41000.0,3470.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4637881.0
HONDA,CIVIC,22000.0,1500.0,Manual Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,3402054.0
TOYOTA,PRIUS,46000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,2475734.0
MERCEDES,E CLASS,41000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,5566085.0
Abarth,500,51000.0,1400.0,Manual Transmission,Petrol,LHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2015,2221974.0
GENESIS,G80,19000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,6451263.0
MERCEDES,A CLASS,20000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,5524315.0
MERCEDES,S CLASS,54000.0,2996.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2015,6424882.0
LAND,ROVER DISCOVERY,75000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019,7053316.0
TOYOTA,CROWN HYBRID,47000.0,2500.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2015,4543977.0
BMW,X4,56000.0,1998.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,4883891.0
MASERATI,LEVANTE,6000.0,3800.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021,12155848.999999987
TOYOTA,PRIUS,33000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2020,3086424.0
